city,state_id,state_name,county_name
Vaiden,MS,Mississippi,Carroll
Aquasco,MD,Maryland,Prince George's
Ashland,MT,Montana,Rosebud
Chicora,PA,Pennsylvania,Butler
Underwood,IA,Iowa,Pottawattamie
Southwest City,MO,Missouri,McDonald
Westminster,TX,Texas,Collin
Poncha Springs,CO,Colorado,Chaffee
Palmyra,IN,Indiana,Harrison
Linden,TN,Tennessee,Perry
Faison,NC,North Carolina,Duplin
Terramuggus,CT,Connecticut,Hartford
Germanton,NC,North Carolina,Forsyth
White Deer,TX,Texas,Carson
Dolores,CO,Colorado,Montezuma
Maurertown,VA,Virginia,Shenandoah
Brook,IN,Indiana,Newton
Killen,AL,Alabama,Lauderdale
Ellicott,CO,Colorado,El Paso
Norwood Court,MO,Missouri,St. Louis
Ringling,OK,Oklahoma,Jefferson
Lake Kathryn,FL,Florida,Lake
Levan,UT,Utah,Juab
Startex,SC,South Carolina,Spartanburg
Weleetka,OK,Oklahoma,Okfuskee
Belwood,NC,North Carolina,Cleveland
Buffalo City,WI,Wisconsin,Buffalo
Rafael Hernández,PR,Puerto Rico,Aguadilla
Oakland,OR,Oregon,Douglas
Gowrie,IA,Iowa,Webster
Basye,VA,Virginia,Shenandoah
Branchville,SC,South Carolina,Orangeburg
Watkins,MN,Minnesota,Meeker
Coolidge,TX,Texas,Limestone
Swisher,IA,Iowa,Johnson
Hiller,PA,Pennsylvania,Fayette
Magnolia,NC,North Carolina,Duplin
Riley,KS,Kansas,Riley
Avonmore,PA,Pennsylvania,Westmoreland
Nashwauk,MN,Minnesota,Itasca
Milledgeville,IL,Illinois,Carroll
Mountain Gate,CA,California,Shasta
La Puebla,NM,New Mexico,Santa Fe
Tuscarora,PA,Pennsylvania,Schuylkill
Millersburg,IN,Indiana,Elkhart
Gore,OK,Oklahoma,Sequoyah
Hoagland,IN,Indiana,Allen
New Tripoli,PA,Pennsylvania,Lehigh
Ramblewood,PA,Pennsylvania,Centre
Sam Rayburn,TX,Texas,Jasper
Seven Mile,AZ,Arizona,Navajo
Stateline,NV,Nevada,Douglas
Cotter,AR,Arkansas,Baxter
Onsted,MI,Michigan,Lenawee
Camp Hill,AL,Alabama,Tallapoosa
Bechtelsville,PA,Pennsylvania,Berks
Sheldon,IL,Illinois,Iroquois
Stafford,KS,Kansas,Stafford
Vandiver,AL,Alabama,Shelby
Triana,AL,Alabama,Madison
Silver City,NC,North Carolina,Hoke
Elm Creek,NE,Nebraska,Buffalo
Newport,OH,Ohio,Washington
Mansfield,IL,Illinois,Piatt
Hinton,IA,Iowa,Plymouth
Blue Mountain,MS,Mississippi,Tippah
Rose Valley,PA,Pennsylvania,Delaware
Genoa,NE,Nebraska,Nance
Silver Ridge,NJ,New Jersey,Ocean
Ferguson,KY,Kentucky,Pulaski
Boonville,CA,California,Mendocino
Sturgeon,MO,Missouri,Boone
Shenandoah Shores,VA,Virginia,Warren
Strawberry,AZ,Arizona,Gila
Russell Gardens,NY,New York,Nassau
West Pelzer,SC,South Carolina,Anderson
Saegertown,PA,Pennsylvania,Crawford
Princeton,IA,Iowa,Scott
Lake Linden,MI,Michigan,Houghton
Timberlane,IL,Illinois,Boone
Bernville,PA,Pennsylvania,Berks
Buchanan Lake Village,TX,Texas,Llano
Golden Shores,AZ,Arizona,Mohave
Collinwood,TN,Tennessee,Wayne
Plain Dealing,LA,Louisiana,Bossier
Drexel,MO,Missouri,Cass
Griswold,IA,Iowa,Cass
Wallace,CA,California,Calaveras
Carrollton,AL,Alabama,Pickens
Odebolt,IA,Iowa,Sac
Wayland,IA,Iowa,Henry
Crivitz,WI,Wisconsin,Marinette
Raymond,IL,Illinois,Montgomery
Bow Mar,CO,Colorado,Arapahoe
Zena,NY,New York,Ulster
Goldsboro,PA,Pennsylvania,York
Ivyland,PA,Pennsylvania,Bucks
Pringle,PA,Pennsylvania,Luzerne
Homeland,GA,Georgia,Charlton
Loma,CO,Colorado,Mesa
Orlinda,TN,Tennessee,Robertson
Bloomfield,NE,Nebraska,Knox
Cottonwood,ID,Idaho,Idaho
Parcelas Nuevas,PR,Puerto Rico,Cidra
Spiceland,IN,Indiana,Henry
South Canal,OH,Ohio,Trumbull
Medford,OK,Oklahoma,Grant
Jeffersonville,GA,Georgia,Twiggs
Mansfield Center,CT,Connecticut,Tolland
Napanoch,NY,New York,Ulster
McIntosh,NM,New Mexico,Torrance
Central Lake,MI,Michigan,Antrim
New Castle,KY,Kentucky,Henry
Zia Pueblo,NM,New Mexico,Sandoval
Franklin Grove,IL,Illinois,Lee
Wenona,IL,Illinois,Marshall
Magas Arriba,PR,Puerto Rico,Guayanilla
Dryden,MI,Michigan,Lapeer
Camptown,VA,Virginia,Isle of Wight
Gwinner,ND,North Dakota,Sargent
Parrish,AL,Alabama,Walker
Hydro,OK,Oklahoma,Blaine
Wallace Ridge,LA,Louisiana,Catahoula
Borden,IN,Indiana,Clark
Mason,WV,West Virginia,Mason
Addyston,OH,Ohio,Hamilton
Cotton Valley,LA,Louisiana,Webster
Green River,UT,Utah,Emery
Carrizozo,NM,New Mexico,Lincoln
Trumbauersville,PA,Pennsylvania,Bucks
Lamar,SC,South Carolina,Darlington
Hardin,TX,Texas,Liberty
Farmersville,PA,Pennsylvania,Lancaster
Maysville,NC,North Carolina,Jones
Grace,ID,Idaho,Caribou
Paint,PA,Pennsylvania,Somerset
Sister Bay,WI,Wisconsin,Door
Cannon Ball,ND,North Dakota,Sioux
Santa Susana,CA,California,Ventura
Lansing,IA,Iowa,Allamakee
Lake Bosworth,WA,Washington,Snohomish
Miner,MO,Missouri,Scott
Utica,IN,Indiana,Clark
Walker,MN,Minnesota,Cass
Clarksville City,TX,Texas,Gregg
Elliott,MS,Mississippi,Grenada
Burnsville,MS,Mississippi,Tishomingo
Talpa,NM,New Mexico,Taos
Hondah,AZ,Arizona,Navajo
Lynnview,KY,Kentucky,Jefferson
Brunswick,NC,North Carolina,Columbus
Prentiss,MS,Mississippi,Jefferson Davis
Shellman,GA,Georgia,Randolph
Golden Beach,FL,Florida,Miami-Dade
Westphalia,MI,Michigan,Clinton
Saybrook Manor,CT,Connecticut,Middlesex
Lake Quivira,KS,Kansas,Johnson
Grandfield,OK,Oklahoma,Tillman
Clarkrange,TN,Tennessee,Fentress
Le Roy,MN,Minnesota,Mower
Coldspring,TX,Texas,San Jacinto
Eden,WI,Wisconsin,Fond du Lac
White Sulphur Springs,MT,Montana,Meagher
Lake of the Woods,CA,California,Kern
Craigsville,VA,Virginia,Augusta
Naco,AZ,Arizona,Cochise
Kiowa,KS,Kansas,Barber
Henning,TN,Tennessee,Lauderdale
Henderson,MN,Minnesota,Sibley
Palmas,PR,Puerto Rico,Arroyo
Deer River,MN,Minnesota,Itasca
Crawford,NE,Nebraska,Dawes
Hays,MT,Montana,Blaine
Uniontown,KY,Kentucky,Union
Tilden,NE,Nebraska,Madison
Kaanapali,HI,Hawaii,Maui
West Point,IA,Iowa,Lee
Liberty,UT,Utah,Weber
Cameron,AZ,Arizona,Coconino
Greens Landing,PA,Pennsylvania,Bradford
Hesperia,MI,Michigan,Oceana
Jupiter Island,FL,Florida,Martin
Battle Lake,MN,Minnesota,Otter Tail
Black Hammock,FL,Florida,Seminole
Linnell Camp,CA,California,Tulare
Owen,WI,Wisconsin,Clark
Jonesville,VA,Virginia,Lee
Ellington,MO,Missouri,Reynolds
Poquott,NY,New York,Suffolk
Toomsuba,MS,Mississippi,Lauderdale
Delta Junction,AK,Alaska,Southeast Fairbanks
Boston,VA,Virginia,Accomack
Hotchkiss,CO,Colorado,Delta
Pine River,MN,Minnesota,Cass
Dagsboro,DE,Delaware,Sussex
Summerton,SC,South Carolina,Clarendon
Gun Club Estates,FL,Florida,Palm Beach
Pettit,OK,Oklahoma,Cherokee
Chilchinbito,AZ,Arizona,Navajo
Stockertown,PA,Pennsylvania,Northampton
Jolivue,VA,Virginia,Augusta
Point,TX,Texas,Rains
Foreman,AR,Arkansas,Little River
Allen,OK,Oklahoma,Pontotoc
Blue Ridge,TX,Texas,Collin
Big Point,MS,Mississippi,Jackson
Walnut Grove,TN,Tennessee,Sumner
Hubbell,MI,Michigan,Houghton
Pleasant Hill,IL,Illinois,Pike
Millerton,NY,New York,Dutchess
Upper Bear Creek,CO,Colorado,Clear Creek
Pine Brook Hill,CO,Colorado,Boulder
Vega,TX,Texas,Oldham
Wartburg,TN,Tennessee,Morgan
Old Fort,NC,North Carolina,McDowell
Alpine,WY,Wyoming,Lincoln
South Ashburnham,MA,Massachusetts,Worcester
Jamestown,IN,Indiana,Boone
Beloit,OH,Ohio,Mahoning
Philipsburg,MT,Montana,Granite
Fredericksburg,IA,Iowa,Chickasaw
Wyanet,IL,Illinois,Bureau
Silver Lake,IN,Indiana,Kosciusko
Black Eagle,MT,Montana,Cascade
DeLand Southwest,FL,Florida,Volusia
Fremont Hills,MO,Missouri,Christian
Marine,IL,Illinois,Madison
Millville,PA,Pennsylvania,Columbia
Quinby,SC,South Carolina,Florence
Village of Clarkston,MI,Michigan,Oakland
McClure,PA,Pennsylvania,Snyder
Wayne,OH,Ohio,Wood
Blue River,CO,Colorado,Summit
Appling,GA,Georgia,Columbia
North Enid,OK,Oklahoma,Garfield
Hallock,MN,Minnesota,Kittson
Minersville,UT,Utah,Beaver
Wakefield,KS,Kansas,Clay
Hopland,CA,California,Mendocino
Shabbona,IL,Illinois,DeKalb
Las Croabas,PR,Puerto Rico,Fajardo
Valders,WI,Wisconsin,Manitowoc
Pomona Park,FL,Florida,Putnam
New Washington,OH,Ohio,Crawford
Glenwillow,OH,Ohio,Cuyahoga
Atwood,TN,Tennessee,Carroll
Percy,IL,Illinois,Randolph
Adelino,NM,New Mexico,Valencia
Woodville,MS,Mississippi,Wilkinson
Killbuck,OH,Ohio,Holmes
Necedah,WI,Wisconsin,Juneau
Garysburg,NC,North Carolina,Northampton
Helenwood,TN,Tennessee,Scott
Pound,VA,Virginia,Wise
Elkhart,IA,Iowa,Polk
Greenleaf,WI,Wisconsin,Brown
New Bethlehem,PA,Pennsylvania,Clarion
Calmar,IA,Iowa,Winneshiek
Sharon,TN,Tennessee,Weakley
Spring Ridge,PA,Pennsylvania,Berks
Prices Fork,VA,Virginia,Montgomery
Yeagertown,PA,Pennsylvania,Mifflin
Mahinahina,HI,Hawaii,Maui
Laurel,NE,Nebraska,Cedar
Grant,AL,Alabama,Marshall
Marvell,AR,Arkansas,Phillips
Red Cloud,NE,Nebraska,Webster
Waterloo,NE,Nebraska,Douglas
Eldon,IA,Iowa,Wapello
Warrenville,SC,South Carolina,Aiken
Marueño,PR,Puerto Rico,Ponce
Langdon Place,KY,Kentucky,Jefferson
Goshen,UT,Utah,Utah
Komatke,AZ,Arizona,Maricopa
Bloomingburg,OH,Ohio,Fayette
Waynoka,OK,Oklahoma,Woods
Port Gamble Tribal Community,WA,Washington,Kitsap
Washington,LA,Louisiana,St. Landry
Ivey,GA,Georgia,Wilkinson
Leland,IL,Illinois,LaSalle
Beaumont,MS,Mississippi,Perry
Le Grand,IA,Iowa,Marshall
Fordoche,LA,Louisiana,Pointe Coupee
Garberville,CA,California,Humboldt
Shiocton,WI,Wisconsin,Outagamie
Altoona,AL,Alabama,Etowah
DeSales University,PA,Pennsylvania,Lehigh
Mesa Verde,CA,California,Riverside
Hilltop,OH,Ohio,Trumbull
Ponca,NE,Nebraska,Dixon
Mount Olive,MS,Mississippi,Covington
Grawn,MI,Michigan,Grand Traverse
Lost City,OK,Oklahoma,Cherokee
Coleman,FL,Florida,Sumter
Hiawassee,GA,Georgia,Towns
Swayzee,IN,Indiana,Grant
Clay City,IL,Illinois,Clay
Wessington Springs,SD,South Dakota,Jerauld
Sherwood Shores,TX,Texas,Grayson
Garden Grove,FL,Florida,Hernando
Pearlington,MS,Mississippi,Hancock
Bloomville,OH,Ohio,Seneca
Perry,KS,Kansas,Jefferson
Centuria,WI,Wisconsin,Polk
Panacea,FL,Florida,Wakulla
Diamond,MO,Missouri,Newton
Tunnel Hill,GA,Georgia,Whitfield
Morrice,MI,Michigan,Shiawassee
Franklin,NE,Nebraska,Franklin
High Rolls,NM,New Mexico,Otero
Barker Ten Mile,NC,North Carolina,Robeson
Garden Plain,KS,Kansas,Sedgwick
Old Field,NY,New York,Suffolk
Pinnacle,NC,North Carolina,Stokes
Tellico Plains,TN,Tennessee,Monroe
Marshall,NC,North Carolina,Madison
Keystone,CO,Colorado,Summit
Port Royal,PA,Pennsylvania,Juniata
Puako,HI,Hawaii,Hawaii
Ignacio,CO,Colorado,La Plata
Keosauqua,IA,Iowa,Van Buren
Osceola,MO,Missouri,St. Clair
Waynesburg,OH,Ohio,Stark
Temple,OK,Oklahoma,Cotton
Walhalla,ND,North Dakota,Pembina
Bayside Gardens,OR,Oregon,Tillamook
Pimaco Two,AZ,Arizona,Pima
Fieldale,VA,Virginia,Henry
Centerville,TX,Texas,Leon
Celeste,TX,Texas,Hunt
Dubach,LA,Louisiana,Lincoln
Cedar Grove,WV,West Virginia,Kanawha
Springer,NM,New Mexico,Colfax
East Brady,PA,Pennsylvania,Clarion
Howard,CO,Colorado,Fremont
East Bernstadt,KY,Kentucky,Laurel
Slaughter,LA,Louisiana,East Feliciana
Grand Coteau,LA,Louisiana,St. Landry
Carpendale,WV,West Virginia,Mineral
Arrington,VA,Virginia,Nelson
Schoeneck,PA,Pennsylvania,Lancaster
North Haverhill,NH,New Hampshire,Grafton
McGill,NV,Nevada,White Pine
Butte des Morts,WI,Wisconsin,Winnebago
Cattaraugus,NY,New York,Cattaraugus
Haxtun,CO,Colorado,Phillips
Maxwell,IA,Iowa,Story
Hopedale,OH,Ohio,Harrison
Piedmont,SD,South Dakota,Meade
Monrovia,MD,Maryland,Frederick
Cooperstown,ND,North Dakota,Griggs
Camanche Village,CA,California,Amador
Paraje,NM,New Mexico,Cibola
Friendsville,TN,Tennessee,Blount
Rivesville,WV,West Virginia,Marion
Far Hills,NJ,New Jersey,Somerset
Inkom,ID,Idaho,Bannock
Milford Center,OH,Ohio,Union
Plandome Manor,NY,New York,Nassau
Woodbury,GA,Georgia,Meriwether
Womens Bay,AK,Alaska,Kodiak Island
Dyer,AR,Arkansas,Crawford
Belmont,NY,New York,Allegany
Dighton,KS,Kansas,Lane
Eton,GA,Georgia,Murray
Brady,WA,Washington,Grays Harbor
Ray,ND,North Dakota,Williams
Burlingame,KS,Kansas,Osage
Lake Don Pedro,CA,California,Mariposa
Texhoma,OK,Oklahoma,Texas
Stanaford,WV,West Virginia,Raleigh
Stratford,CA,California,Kings
Bandera,TX,Texas,Bandera
Antelope,SD,South Dakota,Todd
Anita,IA,Iowa,Cass
Hardin,IL,Illinois,Calhoun
Glidden,TX,Texas,Colorado
Wisner,LA,Louisiana,Franklin
Hide-A-Way Hills,OH,Ohio,Hocking
Santee,SC,South Carolina,Orangeburg
Sandia,TX,Texas,Jim Wells
Dennehotso,AZ,Arizona,Apache
Lake Mack-Forest Hills,FL,Florida,Lake
Moulton,TX,Texas,Lavaca
Augusta,MI,Michigan,Kalamazoo
Lockwood,MO,Missouri,Dade
Grundy,VA,Virginia,Buchanan
Gales Ferry,CT,Connecticut,New London
Danville,IA,Iowa,Des Moines
Ceresco,NE,Nebraska,Saunders
Chamita,NM,New Mexico,Rio Arriba
New Baltimore,OH,Ohio,Hamilton
Sugar Grove,VA,Virginia,Smyth
Dotsero,CO,Colorado,Eagle
Ossineke,MI,Michigan,Alpena
Bear River City,UT,Utah,Box Elder
Roseville,IL,Illinois,Warren
Geraldine,AL,Alabama,DeKalb
McRoberts,KY,Kentucky,Letcher
Goochland,VA,Virginia,Goochland
Seville,FL,Florida,Volusia
Fort Sumner,NM,New Mexico,De Baca
Kekoskee,WI,Wisconsin,Dodge
Norris Canyon,CA,California,Contra Costa
Glendale,OR,Oregon,Douglas
Dorris,CA,California,Siskiyou
Lower Brule,SD,South Dakota,Lyman
Mikes,TX,Texas,Starr
White Plains,KY,Kentucky,Hopkins
Athens,WV,West Virginia,Mercer
Brent,OK,Oklahoma,Sequoyah
West Swanzey,NH,New Hampshire,Cheshire
Upper Lake,CA,California,Lake
Lake Madison,SD,South Dakota,Lake
Northwood,ND,North Dakota,Grand Forks
Seaman,OH,Ohio,Adams
Reddell,LA,Louisiana,Evangeline
Sudan,TX,Texas,Lamb
Cottondale,FL,Florida,Jackson
Troy,ID,Idaho,Latah
Shepherd,MT,Montana,Yellowstone
Coulterville,IL,Illinois,Randolph
Council,ID,Idaho,Adams
Hubbard Lake,MI,Michigan,Alcona
Solana,FL,Florida,Charlotte
Leakesville,MS,Mississippi,Greene
Odessa,WA,Washington,Lincoln
New Haven,KY,Kentucky,Nelson
Butler,OH,Ohio,Richland
Rupert,WV,West Virginia,Greenbrier
Hagerman,ID,Idaho,Gooding
Empire City,OK,Oklahoma,Stephens
Annville,KY,Kentucky,Jackson
Williamsdale,OH,Ohio,Butler
Independence,VA,Virginia,Grayson
North Haven,NY,New York,Suffolk
La Grange,MO,Missouri,Lewis
Bodega,CA,California,Sonoma
Garrett,TX,Texas,Ellis
McKenna,WA,Washington,Pierce
Albany,OH,Ohio,Athens
Iron Ridge,WI,Wisconsin,Dodge
Pasadena Hills,MO,Missouri,St. Louis
Larchwood,IA,Iowa,Lyon
Neola,IA,Iowa,Pottawattamie
Ipswich,SD,South Dakota,Edmunds
Ashton,IL,Illinois,Lee
Wishek,ND,North Dakota,McIntosh
Clinton,WA,Washington,Island
Memphis,IN,Indiana,Clark
Randolph,NE,Nebraska,Cedar
Whitewater,CA,California,Riverside
Whitney Point,NY,New York,Broome
Elkhorn City,KY,Kentucky,Pike
Pinon,AZ,Arizona,Navajo
Rouzerville,PA,Pennsylvania,Franklin
Carthage,IN,Indiana,Rush
Morrill,NE,Nebraska,Scotts Bluff
Diablo Grande,CA,California,Stanislaus
Pembroke,KY,Kentucky,Christian
Curtis,NE,Nebraska,Frontier
Lake Ketchum,WA,Washington,Snohomish
Allenton,WI,Wisconsin,Washington
Montandon,PA,Pennsylvania,Northumberland
Viola,IL,Illinois,Mercer
Aguila,AZ,Arizona,Maricopa
Lobelville,TN,Tennessee,Perry
Bowman,SC,South Carolina,Orangeburg
Shirley,IN,Indiana,Hancock
Avella,PA,Pennsylvania,Washington
Church Rock,NM,New Mexico,McKinley
Sanford,CO,Colorado,Conejos
Plainview,CA,California,Tulare
Lebo,KS,Kansas,Coffey
Ivalee,AL,Alabama,Etowah
Clarkson,KY,Kentucky,Grayson
Lake Tanglewood,TX,Texas,Randall
North Tunica,MS,Mississippi,Tunica
Bellemeade,KY,Kentucky,Jefferson
Parker Strip,AZ,Arizona,La Paz
Truesdale,MO,Missouri,Warren
Greenleaf,ID,Idaho,Canyon
Fort Lawn,SC,South Carolina,Chester
North Key Largo,FL,Florida,Monroe
Adairville,KY,Kentucky,Logan
Hankinson,ND,North Dakota,Richland
Shelby,AL,Alabama,Shelby
Mayville,MI,Michigan,Tuscola
Seabeck,WA,Washington,Kitsap
Fuller Acres,CA,California,Kern
Grant,MI,Michigan,Newaygo
North Perry,OH,Ohio,Lake
Gallatin Gateway,MT,Montana,Gallatin
Simonton,TX,Texas,Fort Bend
Bowmanstown,PA,Pennsylvania,Carbon
Port O'Connor,TX,Texas,Calhoun
Welcome,LA,Louisiana,St. James
LaMoure,ND,North Dakota,LaMoure
Medley,FL,Florida,Miami-Dade
Central,UT,Utah,Washington
Utica,MS,Mississippi,Hinds
Monroe,IN,Indiana,Adams
Allenwood,NJ,New Jersey,Monmouth
Pleasureville,KY,Kentucky,Shelby
Birchwood Village,MN,Minnesota,Washington
Elk Mound,WI,Wisconsin,Dunn
Baroda,MI,Michigan,Berrien
Elsinore,UT,Utah,Sevier
Fair Bluff,NC,North Carolina,Columbus
Kykotsmovi Village,AZ,Arizona,Navajo
Tilden,IL,Illinois,Randolph
Dixon,KY,Kentucky,Webster
Rimersburg,PA,Pennsylvania,Clarion
Cimarron,NM,New Mexico,Colfax
Teviston,CA,California,Tulare
Cassville,WI,Wisconsin,Grant
Indian Springs,NV,Nevada,Clark
Fieldbrook,CA,California,Humboldt
Lilly,PA,Pennsylvania,Cambria
Munds Park,AZ,Arizona,Coconino
Arco,ID,Idaho,Butte
Galatia,IL,Illinois,Saline
Millheim,PA,Pennsylvania,Centre
North Edwards,CA,California,Kern
Mi-Wuk Village,CA,California,Tuolumne
Las Ochenta,PR,Puerto Rico,Salinas
Rushville,NE,Nebraska,Sheridan
Americus,KS,Kansas,Lyon
Blende,CO,Colorado,Pueblo
Gardiner,MT,Montana,Park
Delton,MI,Michigan,Barry
Fouke,AR,Arkansas,Miller
Magdalena,NM,New Mexico,Socorro
Crescent,LA,Louisiana,Iberville
Soda Bay,CA,California,Lake
Oklahoma,PA,Pennsylvania,Clearfield
Kapp Heights,PA,Pennsylvania,Northumberland
Gibsland,LA,Louisiana,Bienville
Kirby,AR,Arkansas,Pike
Milltown,WI,Wisconsin,Polk
Roachdale,IN,Indiana,Putnam
Mountain Village,AK,Alaska,Kusilvak
Argenta,IL,Illinois,Macon
Prairie City,OR,Oregon,Grant
West Point,KY,Kentucky,Hardin
Quapaw,OK,Oklahoma,Ottawa
Mount Crested Butte,CO,Colorado,Gunnison
Durhamville,NY,New York,Oneida
Galva,KS,Kansas,McPherson
Cactus Forest,AZ,Arizona,Pinal
Wall,SD,South Dakota,Pennington
Adair Village,OR,Oregon,Benton
Patagonia,AZ,Arizona,Santa Cruz
Mosses,AL,Alabama,Lowndes
Dover,ID,Idaho,Bonner
Reid Hope King,TX,Texas,Cameron
Arcadia Lakes,SC,South Carolina,Richland
Brilliant,AL,Alabama,Marion
Garrison,TX,Texas,Nacogdoches
Benton,MO,Missouri,Scott
Lake Waukomis,MO,Missouri,Platte
Mountainair,NM,New Mexico,Torrance
Wheatfield,IN,Indiana,Jasper
Gaston,IN,Indiana,Delaware
Leeds,UT,Utah,Washington
North Bend,OH,Ohio,Hamilton
Miles,TX,Texas,Runnels
Denali Park,AK,Alaska,Denali
Cleveland,NC,North Carolina,Rowan
Dugger,IN,Indiana,Sullivan
Centerville,SD,South Dakota,Turner
Long Grove,IA,Iowa,Scott
Savoy,TX,Texas,Fannin
Dallas City,IL,Illinois,Hancock
Grand Ridge,FL,Florida,Jackson
Benton,KS,Kansas,Butler
Autaugaville,AL,Alabama,Autauga
Houck,AZ,Arizona,Apache
Whitecone,AZ,Arizona,Navajo
Farwell,MI,Michigan,Clare
Funkstown,MD,Maryland,Washington
Cashion,OK,Oklahoma,Kingfisher
Poulan,GA,Georgia,Worth
Montreat,NC,North Carolina,Buncombe
Trinidad,TX,Texas,Henderson
Rockaway Beach,MO,Missouri,Taney
Deer Park,CA,California,Napa
Gloster,MS,Mississippi,Amite
East Bank,WV,West Virginia,Kanawha
St. Mary of the Woods,IN,Indiana,Vigo
Orocovis,PR,Puerto Rico,Orocovis
Linn Valley,KS,Kansas,Linn
Walnut Springs,TX,Texas,Bosque
Airport Drive,MO,Missouri,Jasper
Victor,IA,Iowa,Iowa
Tilghmanton,MD,Maryland,Washington
Reeds Spring,MO,Missouri,Stone
Superior,MT,Montana,Mineral
Black Diamond,FL,Florida,Citrus
Dresser,WI,Wisconsin,Polk
Blue Hill,NE,Nebraska,Webster
Hingham,WI,Wisconsin,Sheboygan
New Knoxville,OH,Ohio,Auglaize
Bajandas,PR,Puerto Rico,Humacao
Inverness,MS,Mississippi,Sunflower
Knik River,AK,Alaska,Matanuska-Susitna
Silkworth,PA,Pennsylvania,Luzerne
Matamoras,OH,Ohio,Washington
Grantsville,MD,Maryland,Garrett
Port Trevorton,PA,Pennsylvania,Snyder
Morehouse,MO,Missouri,New Madrid
St. Stephen,MN,Minnesota,Stearns
Dorchester,WI,Wisconsin,Clark
Graniteville,VT,Vermont,Washington
Tunica,MS,Mississippi,Tunica
Onamia,MN,Minnesota,Mille Lacs
Fairview,MT,Montana,Richland
Marblehead,OH,Ohio,Ottawa
Hamden,OH,Ohio,Vinton
Harwick,PA,Pennsylvania,Allegheny
Ventress,LA,Louisiana,Pointe Coupee
St. George Island,FL,Florida,Franklin
Sheffield,IL,Illinois,Bureau
Rib Lake,WI,Wisconsin,Taylor
Albany,IL,Illinois,Whiteside
Stony Creek Mills,PA,Pennsylvania,Berks
Elkville,IL,Illinois,Jackson
Cottonwood Falls,KS,Kansas,Chase
Belmont,WV,West Virginia,Pleasants
Jennings,FL,Florida,Hamilton
Decaturville,TN,Tennessee,Decatur
Folsom,LA,Louisiana,St. Tammany
Darbydale,OH,Ohio,Franklin
Darlington,IN,Indiana,Montgomery
Scranton,SC,South Carolina,Florence
Mannsville,OK,Oklahoma,Johnston
Fountain City,WI,Wisconsin,Buffalo
Vineland,MN,Minnesota,Mille Lacs
Attica,OH,Ohio,Seneca
Lometa,TX,Texas,Lampasas
Dibble,OK,Oklahoma,McClain
East Mountain,TX,Texas,Upshur
Walnut Creek,NC,North Carolina,Wayne
Midway,NM,New Mexico,Chaves
Edgewood,IA,Iowa,Clayton
Sciotodale,OH,Ohio,Scioto
Oriental,NC,North Carolina,Pamlico
Chain O' Lakes,WI,Wisconsin,Waupaca
Wilbur,WA,Washington,Lincoln
Lake Panorama,IA,Iowa,Guthrie
Burrton,KS,Kansas,Harvey
Brantleyville,AL,Alabama,Shelby
Lake Santee,IN,Indiana,Decatur
West Siloam Springs,OK,Oklahoma,Delaware
Arlington,SD,South Dakota,Kingsbury
Hi-Nella,NJ,New Jersey,Camden
Taylortown,NC,North Carolina,Moore
Newhall,IA,Iowa,Benton
Sodus Point,NY,New York,Wayne
Harrisville,PA,Pennsylvania,Butler
Felicity,OH,Ohio,Clermont
Gladbrook,IA,Iowa,Tama
Bearden,AR,Arkansas,Ouachita
Rocky Ridge,UT,Utah,Juab
Walker,CA,California,Mono
Schleswig,IA,Iowa,Crawford
Hyndman,PA,Pennsylvania,Bedford
Moreauville,LA,Louisiana,Avoyelles
Lincoln,MT,Montana,Lewis and Clark
Deerfield,MI,Michigan,Lenawee
Grantwood Village,MO,Missouri,St. Louis
New Preston,CT,Connecticut,Litchfield
Vista West,WY,Wyoming,Natrona
Greers Ferry,AR,Arkansas,Cleburne
Hillside,NY,New York,Ulster
Paxton,FL,Florida,Walton
Marion,MI,Michigan,Osceola
Export,PA,Pennsylvania,Westmoreland
Primghar,IA,Iowa,O'Brien
Mendocino,CA,California,Mendocino
Buffalo Center,IA,Iowa,Winnebago
West Winfield,NY,New York,Herkimer
Merrill,OR,Oregon,Klamath
Seiling,OK,Oklahoma,Dewey
Indian Lake,TX,Texas,Cameron
Oakland,IL,Illinois,Coles
La Fargeville,NY,New York,Jefferson
Silverdale,PA,Pennsylvania,Bucks
Plantation,KY,Kentucky,Jefferson
Donnellson,IA,Iowa,Lee
McBee,SC,South Carolina,Chesterfield
Oljato-Monument Valley,UT,Utah,San Juan
Woodmere,OH,Ohio,Cuyahoga
Tangipahoa,LA,Louisiana,Tangipahoa
East Tulare Villa,CA,California,Tulare
Chester,MT,Montana,Liberty
Dollar Bay,MI,Michigan,Houghton
Rio,FL,Florida,Martin
Dewar,OK,Oklahoma,Okmulgee
Lake Arrowhead,WI,Wisconsin,Adams
Lasara,TX,Texas,Willacy
Brandon,WI,Wisconsin,Fond du Lac
Annawan,IL,Illinois,Henry
Wiley Ford,WV,West Virginia,Mineral
Pine Hill,AL,Alabama,Wilcox
Rockford,TN,Tennessee,Blount
Newell,IA,Iowa,Buena Vista
Riegelsville,PA,Pennsylvania,Bucks
Rocky Boy West,MT,Montana,Chouteau
New Holland,OH,Ohio,Pickaway
White Swan,WA,Washington,Yakima
Rankin,TX,Texas,Upton
West Salem,IL,Illinois,Edwards
Woodsville,NH,New Hampshire,Grafton
Alamo,NM,New Mexico,Socorro
